symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ASTUSDT,-0.00040000,-0.369,0.11025847,0.10850000,0.10810000,158.00000000,0.10800000,223.00000000,0.10810000,464.00000000,0.10850000,0.11260000,0.10710000,8818827.00000000,972350.40880000,1732940487354,1733026887354,8268950,8285827,16878
SNTUSDT,0.00278000,6.122,0.04872681,0.04543000,0.04819000,2221.00000000,0.04818000,2616.00000000,0.04819000,9900.00000000,0.04541000,0.05398000,0.04449000,205986925.00000000,10037085.23830000,1732940495794,1733026895794,10800736,10875556,74821
COMBOUSDT,-0.00550000,-1.032,0.53781070,0.53260000,0.52720000,200.00000000,0.52790000,631.80000000,0.52800000,200.80000000,0.53270000,0.55290000,0.52040000,5254590.50000000,2825974.97485000,1732940495884,1733026895884,14510177,14544279,34103
MAVUSDT,0.02040000,7.687,0.28875996,0.26550000,0.28580000,78.00000000,0.28600000,5161.00000000,0.28610000,668.00000000,0.26540000,0.30500000,0.26520000,45137575.00000000,13033924.33540000,1732940494106,1733026894106,28426423,28520512,94090
PENDLEUSDT,-0.13300000,-2.268,5.74062012,5.86500000,5.73200000,6.40000000,5.73200000,216.70000000,5.73300000,456.70000000,5.86500000,5.89700000,5.58700000,4839699.70000000,27782877.48680000,1732940496791,1733026896791,61358985,61485148,126164
ARKMUSDT,-0.05500000,-2.330,2.40433847,2.36100000,2.30600000,124.60000000,2.30600000,1619.90000000,2.30700000,2282.10000000,2.36100000,2.52400000,2.29300000,23999304.70000000,57702451.61110000,1732940496052,1733026896052,56727257,56887044,159788
WBETHUSDT,53.24000000,1.385,3894.23265311,3849.40000000,3898.25000000,0.14190000,3896.45000000,0.26960000,3898.25000000,0.03820000,3845.01000000,3945.63000000,3828.46000000,1284.73690000,5003064.38663400,1732940496076,1733026896076,5579850,5643845,63996
WLDUSDT,0.32800000,10.941,3.35002035,2.99800000,3.32600000,34.20000000,3.32600000,2212.80000000,3.32700000,3483.90000000,2.99800000,3.73600000,2.88700000,140497851.00000000,470670660.37030000,1732940496718,1733026896718,139227100,141293539,2066440
FDUSDUSDT,-0.00020000,-0.020,0.99831980,0.99840000,0.99820000,739.00000000,0.99820000,7712133.00000000,0.99830000,12119947.00000000,0.99840000,0.99850000,0.99800000,553576658.00000000,552646537.90180000,1732940495225,1733026895225,234456799,235026398,569600
SEIUSDT,-0.03700000,-5.434,0.66735861,0.68090000,0.64390000,770.00000000,0.64370000,5415.60000000,0.64380000,531.00000000,0.68090000,0.68670000,0.63370000,128781729.10000000,85943596.27381000,1732940495768,1733026895768,92922212,93164653,242442
CYBERUSDT,0.14400000,3.203,4.63745981,4.49700000,4.64000000,147.95000000,4.64200000,51.77000000,4.64400000,146.00000000,4.49600000,4.83000000,4.44900000,1947183.61000000,9029985.73202000,1732940496391,1733026896391,46303954,46372247,68294
ARKUSDT,-0.01130000,-1.573,0.72030880,0.71840000,0.70730000,52.00000000,0.70770000,91.00000000,0.70790000,84.00000000,0.71860000,0.73470000,0.69930000,2563763.00000000,1846701.04130000,1732940495466,1733026895466,30919830,30945540,25711
CREAMUSDT,0.12000000,0.647,18.72106694,18.53000000,18.66000000,0.39300000,18.65000000,8.20700000,18.66000000,2.58600000,18.54000000,19.18000000,18.30000000,149541.11800000,2799569.28013000,1732940491045,1733026891045,14478910,14520323,41414
GFTUSDT,-0.00107000,-11.146,0.00993259,0.00959000,0.00853000,20148.00000000,0.00852000,21437.00000000,0.00854000,29618.00000000,0.00960000,0.01150000,0.00774000,3475796031.00000000,34523663.11537000,1732940496469,1733026896469,19769055,20067529,298475
IQUSDT,-0.00007600,-0.845,0.00910358,0.00900700,0.00892100,9216.00000000,0.00891900,14098.00000000,0.00892500,36974.00000000,0.00899700,0.00934900,0.00884500,375613846.00000000,3419430.24965300,1732940496634,1733026896634,12756028,12791831,35804
NTRNUSDT,-0.00760000,-1.292,0.59344527,0.58830000,0.58070000,501.90000000,0.58130000,262.90000000,0.58160000,119.80000000,0.58830000,0.60900000,0.57500000,8334700.00000000,4946188.27429000,1732940495944,1733026895944,26484091,26533744,49654
TIAUSDT,-0.25100000,-3.024,8.30963771,8.29900000,8.04800000,9.46000000,8.04800000,53.21000000,8.04900000,291.45000000,8.29900000,8.58800000,8.02100000,10366951.30000000,86145609.46669000,1732940496489,1733026896489,96505249,96807373,302125
MEMEUSDT,0.00010000,0.636,0.01589941,0.01573000,0.01583000,380.00000000,0.01583000,936539.00000000,0.01584000,80500.00000000,0.01573000,0.01662000,0.01520000,2252602236.00000000,35815050.85080000,1732940496738,1733026896738,69779592,69939010,159419
ORDIUSDT,-0.50000000,-1.187,42.66210160,42.14000000,41.63000000,0.57000000,41.62000000,1.83000000,41.63000000,77.95000000,42.13000000,45.54000000,39.98000000,3005852.65000000,128235991.16070000,1732940496766,1733026896766,112900038,113215667,315630
BEAMXUSDT,0.00075000,2.824,0.02667317,0.02657000,0.02731000,5000.00000000,0.02731000,31374.00000000,0.02732000,36790.00000000,0.02656000,0.02778000,0.02586000,579109045.00000000,15446676.45926900,1732940496066,1733026896066,41050402,41126207,75806
PIVXUSDT,0.00600000,2.168,0.28405689,0.27680000,0.28280000,66.00000000,0.28280000,69.00000000,0.28290000,24.00000000,0.27680000,0.29100000,0.27570000,3168897.00000000,900147.01730000,1732940489848,1733026889848,6928329,6952500,24172
VICUSDT,-0.00660000,-1.410,0.46785722,0.46820000,0.46140000,13.84000000,0.46080000,136.88000000,0.46150000,79.43000000,0.46800000,0.47530000,0.45460000,2786187.95000000,1303538.15217100,1732940493502,1733026893502,9056790,9075719,18930
BLURUSDT,0.01650000,4.902,0.36142302,0.33650000,0.35310000,41.80000000,0.35320000,3835.00000000,0.35340000,24413.30000000,0.33660000,0.38270000,0.33550000,100834742.10000000,36443996.56354000,1732940496738,1733026896738,23639771,23805834,166064
VANRYUSDT,0.00930000,6.823,0.14012226,0.13630000,0.14560000,248.00000000,0.14560000,28332.00000000,0.14570000,1269.00000000,0.13630000,0.14880000,0.13110000,111036167.00000000,15558638.96890000,1732940493706,1733026893706,29037185,29128168,90984
AEURUSDT,-0.00050000,-0.047,1.05865731,1.05800000,1.05750000,2.20000000,1.05760000,44.20000000,1.05790000,285.70000000,1.05800000,1.06030000,1.05720000,127705.50000000,135196.36132000,1732940488289,1733026888289,2170045,2176120,6076
JTOUSDT,-0.09600000,-2.550,3.71753113,3.76500000,3.66900000,111.60000000,3.66800000,726.40000000,3.67000000,1776.20000000,3.76500000,3.84200000,3.60000000,4503499.30000000,16741898.84650000,1732940495994,1733026895994,55411746,55488476,76731
1000SATSUSDT,0.00001600,5.842,0.00029310,0.00027380,0.00028990,5952219.00,0.00028980,11571146.00,0.00028990,6559000.00,0.00027390,0.00031760,0.00026310,391491085819.00,114747870.32525500,1732940496467,1733026896467,144983624,145541784,558161
BONKUSDT,-0.00000063,-1.380,0.00004547,0.00004565,0.00004502,27756731.00,0.00004502,2700258.00,0.00004503,128897630.00,0.00004565,0.00004659,0.00004412,1885315306495.00,85723972.56343126,1732940496730,1733026896730,1040912634,1048468462,7555829
ACEUSDT,0.07300000,2.461,3.05872981,2.96700000,3.03900000,19.00000000,3.03900000,2.30000000,3.04100000,666.20000000,2.96600000,3.17000000,2.94500000,2695972.20000000,8246250.54560000,1732940496578,1733026896578,33885448,33943979,58532
NFPUSDT,0.00640000,1.832,0.35620785,0.34940000,0.35580000,44.00000000,0.35570000,1941.00000000,0.35590000,1590.00000000,0.34940000,0.38000000,0.33340000,32620218.00000000,11619577.79260000,1732940495968,1733026895968,35702126,35780767,78642
AIUSDT,-0.04660000,-5.800,0.78145750,0.80370000,0.75690000,21.50000000,0.75650000,161.30000000,0.75670000,145.50000000,0.80350000,0.81350000,0.74210000,25580964.40000000,19990436.44047000,1732940495775,1733026895775,41880361,42058522,178162
XAIUSDT,0.00630000,1.637,0.38587064,0.38510000,0.39110000,19.20000000,0.39110000,156.80000000,0.39130000,2787.60000000,0.38480000,0.39930000,0.37260000,86415589.40000000,33345238.68759000,1732940496469,1733026896469,45059093,45266944,207852
MANTAUSDT,-0.01000000,-0.835,1.18426934,1.19700000,1.18800000,1158.60000000,1.18800000,2399.40000000,1.18900000,9339.40000000,1.19800000,1.22500000,1.14200000,17562487.20000000,20798715.19240000,1732940496356,1733026896356,56054061,56166564,112504
ALTUSDT,0.00657000,4.497,0.15051513,0.14612000,0.15266000,441.00000000,0.15260000,516.00000000,0.15266000,1213.00000000,0.14609000,0.15583000,0.14428000,159777243.00000000,24048891.76174000,1732940496183,1733026896183,53035040,53198068,163029
JUPUSDT,-0.04350000,-3.708,1.16351180,1.17330000,1.12970000,35.70000000,1.12950000,1137.70000000,1.12970000,454.30000000,1.17320000,1.18890000,1.12140000,28041956.20000000,32627147.05703000,1732940496805,1733026896805,56203485,56366990,163506
PYTHUSDT,-0.00240000,-0.493,0.48931802,0.48700000,0.48450000,21.80000000,0.48460000,1485.00000000,0.48470000,7816.80000000,0.48690000,0.50320000,0.47590000,48749780.30000000,23854145.72891000,1732940496413,1733026896413,26309809,26408795,98987
RONINUSDT,0.11000000,5.348,2.16496194,2.05800000,2.16700000,611.39000000,2.16700000,223.84000000,2.16800000,1051.37000000,2.05700000,2.28000000,2.05400000,7241167.36000000,15676851.75853000,1732940496330,1733026896330,14563607,14631411,67805
DYMUSDT,-0.01400000,-0.589,2.40237811,2.37900000,2.36400000,61.50000000,2.36400000,419.30000000,2.36600000,1137.10000000,2.37800000,2.50300000,2.31700000,4701350.70000000,11294422.02380000,1732940496471,1733026896471,24063576,24136568,72993
PIXELUSDT,-0.00290000,-1.150,0.25217921,0.25230000,0.24930000,2115.90000000,0.24930000,1330.00000000,0.24940000,4496.40000000,0.25220000,0.26420000,0.24350000,96035687.30000000,24218204.17180000,1732940496186,1733026896186,40641846,40755202,113357
STRKUSDT,0.05650000,8.741,0.68213853,0.64630000,0.70290000,120.71000000,0.70290000,1087.16000000,0.70320000,2014.29000000,0.64640000,0.71960000,0.63430000,85479341.97000000,58308753.03409500,1732940495616,1733026895616,30916366,31122880,206515
PORTALUSDT,-0.00910000,-2.118,0.42799261,0.43000000,0.42060000,826.80000000,0.42050000,546.70000000,0.42080000,961.10000000,0.42970000,0.43770000,0.41040000,25900038.40000000,11085024.93619000,1732940495775,1733026895775,24941355,25003166,61812
PDAUSDT,-0.00040000,-0.737,0.05473533,0.05425000,0.05388000,181.10000000,0.05383000,919.00000000,0.05388000,6322.40000000,0.05428000,0.05573000,0.05339000,49521903.60000000,2710597.85065600,1732940494971,1733026894971,9876854,9908109,31256
AXLUSDT,-0.03630000,-3.613,0.97830597,1.00410000,0.96850000,7.75000000,0.96810000,266.78000000,0.96840000,318.09000000,1.00480000,1.00730000,0.95260000,8756551.59000000,8566586.65667600,1732940496394,1733026896394,19138152,19213253,75102
WIFUSDT,-0.18800000,-5.763,3.19891178,3.26200000,3.07400000,1.95000000,3.07300000,5122.47000000,3.07400000,526.15000000,3.26200000,3.31000000,3.05100000,35644039.00000000,114022136.23434000,1732940496753,1733026896753,223401368,224796748,1395381
METISUSDT,1.39000000,2.321,61.55555865,59.87000000,61.27000000,0.51700000,61.27000000,3.73500000,61.29000000,7.81800000,59.88000000,63.70000000,59.40000000,184975.89900000,11386294.79919000,1732940496652,1733026896652,10593171,10682881,89711
AEVOUSDT,0.01390000,2.861,0.49188823,0.48570000,0.49980000,68.60000000,0.50000000,848.49000000,0.50010000,6658.53000000,0.48590000,0.51330000,0.46810000,51213266.23000000,25191202.70859800,1732940496364,1733026896364,21443091,21571170,128080
BOMEUSDT,-0.00013800,-1.451,0.00945717,0.00950700,0.00937000,140.00,0.00937000,127560.00,0.00937100,284875.00,0.00950800,0.00975300,0.00917600,6912837624.00,65375876.32039500,1732940496679,1733026896679,137954624,138251398,296775
ETHFIUSDT,0.05600000,2.260,2.51595949,2.47800000,2.53400000,1630.10000000,2.53400000,1830.80000000,2.53500000,4967.80000000,2.47800000,2.60800000,2.41900000,25815157.00000000,64949889.28200000,1732940495984,1733026895984,52015422,52252299,236878
ENAUSDT,0.05550000,6.941,0.82406671,0.79930000,0.85510000,10.25000000,0.85560000,167.00000000,0.85570000,495.95000000,0.79960000,0.88880000,0.77000000,133444226.15000000,109966943.85832200,1732940496722,1733026896722,51765532,52201846,436315
WUSDT,0.02030000,6.555,0.32101566,0.30980000,0.33000000,1628.10000000,0.32970000,2295.00000000,0.32980000,9129.30000000,0.30970000,0.33610000,0.30250000,98778227.20000000,31709357.35742000,1732940496815,1733026896815,18936132,19050227,114096
TNSRUSDT,0.01220000,1.789,0.69417003,0.68200000,0.69430000,120.20000000,0.69440000,158.80000000,0.69450000,593.10000000,0.68210000,0.71350000,0.66840000,10345007.00000000,7181193.77615000,1732940496699,1733026896699,22343704,22397013,53310
SAGAUSDT,0.12040000,5.169,2.39746361,2.32890000,2.44970000,91.30000000,2.44900000,19.30000000,2.44920000,101.10000000,2.32930000,2.53700000,2.25480000,13391953.60000000,32106721.39486000,1732940496636,1733026896636,44945741,45162909,217169
TAOUSDT,35.50000000,5.767,650.76942179,615.60000000,651.10000000,0.61300000,651.10000000,0.22070000,651.20000000,1.41530000,615.60000000,681.00000000,610.00000000,156345.84250000,101745093.52360000,1732940496524,1733026896524,34541997,34880311,338315
OMNIUSDT,0.34000000,2.731,12.64254817,12.44000000,12.79000000,120.54000000,12.80000000,88.51000000,12.81000000,108.84000000,12.45000000,12.95000000,12.26000000,1042659.90000000,13181878.00580000,1732940496343,1733026896343,14600299,14677284,76986
REZUSDT,0.00177000,3.252,0.05693336,0.05441000,0.05619000,2782.20000000,0.05622000,1993.00000000,0.05624000,666.70000000,0.05442000,0.05919000,0.05405000,187035894.50000000,10648582.74954000,1732940496456,1733026896456,16179897,16262122,82226
BBUSDT,-0.00130000,-0.321,0.41187010,0.40550000,0.40430000,99.00000000,0.40420000,161.90000000,0.40430000,877.00000000,0.40560000,0.43060000,0.39770000,41963874.80000000,17283665.41662000,1732940496138,1733026896138,27951527,28066325,114799
NOTUSDT,-0.00006500,-0.709,0.00911286,0.00917300,0.00910800,15983.00,0.00910800,137451.00,0.00911000,112875.00,0.00917300,0.00939200,0.00878200,4645672802.00,42335344.68283600,1732940496565,1733026896565,99600164,99815028,214865
IOUSDT,0.19700000,6.361,3.29462068,3.09600000,3.29400000,3.19000000,3.29300000,491.65000000,3.29400000,372.13000000,3.09700000,3.50300000,3.09700000,15832242.91000000,52161234.87982000,1732940496688,1733026896688,29730511,29956768,226258
ZKUSDT,0.00160000,0.844,0.18934041,0.18960000,0.19120000,104.40000000,0.19110000,1189.90000000,0.19120000,51809.70000000,0.18960000,0.19350000,0.18350000,95510688.10000000,18084033.13355000,1732940496610,1733026896610,18736820,18800486,63667
LISTAUSDT,-0.00940000,-1.693,0.54692971,0.55530000,0.54590000,256.80000000,0.54590000,475.50000000,0.54600000,240.50000000,0.55530000,0.56530000,0.53240000,15190166.10000000,8307953.07026000,1732940495047,1733026895047,16018151,16068905,50755
ZROUSDT,0.73500000,14.386,5.16381014,5.11100000,5.84400000,3.40000000,5.84400000,13.60000000,5.84500000,17.00000000,5.10900000,5.89800000,4.79100000,9990409.28000000,51588576.77455000,1732940496700,1733026896700,23336080,23617958,281879
GUSDT,0.00112000,3.000,0.03839898,0.03736000,0.03845000,5243.00000000,0.03847000,5251.00000000,0.03849000,5937.00000000,0.03733000,0.04000000,0.03693000,165419260.00000000,6351931.37702000,1732940496249,1733026896249,4457933,4521351,63419
BANANAUSDT,-2.80000000,-4.095,67.19538861,68.38000000,65.58000000,0.09100000,65.55000000,11.65300000,65.58000000,5.30900000,68.38000000,69.61000000,64.56000000,88007.77900000,5913716.91094000,1732940495122,1733026895122,11812192,11850735,38544
RENDERUSDT,-0.17300000,-1.946,8.84847720,8.88900000,8.71700000,46.04000000,8.71600000,123.76000000,8.71700000,49.50000000,8.89000000,9.14500000,8.62900000,6109250.11000000,54057560.31535000,1732940496818,1733026896818,17172905,17375863,202959
TONUSDT,0.13800000,2.111,6.76136383,6.53700000,6.67400000,212.59000000,6.67300000,97.17000000,6.67400000,787.63000000,6.53600000,6.99700000,6.48000000,9611320.68000000,64985636.05053000,1732940495506,1733026895506,38996190,39224896,228707
DOGSUSDT,0.00002380,3.130,0.00076757,0.00076040,0.00078430,504004.00,0.00078430,400000.00,0.00078440,3459815.00,0.00076050,0.00079690,0.00073700,62137823033.00,47695367.75693950,1732940496645,1733026896645,38555613,38935656,380044
EURIUSDT,-0.00050000,-0.047,1.05890737,1.05850000,1.05800000,49.00000000,1.05800000,508.20000000,1.05810000,1250.10000000,1.05850000,1.06160000,1.05710000,3778843.80000000,4001445.53816000,1732940495376,1733026895376,2029684,2045808,16125
SLFUSDT,0.03270000,7.022,0.51399561,0.46530000,0.49840000,143.00000000,0.49820000,191.00000000,0.49850000,94.30000000,0.46570000,0.56100000,0.46470000,22663652.60000000,11649018.01752000,1732940488095,1733026888095,4800565,4904487,103923
POLUSDT,-0.00600000,-1.019,0.59455732,0.58880000,0.58280000,478.50000000,0.58270000,2621.50000000,0.58280000,3193.30000000,0.58880000,0.61920000,0.57800000,98152955.60000000,58357558.42674000,1732940496291,1733026896291,9353811,9565610,211800
NEIROUSDT,-0.00010917,-5.672,0.00186959,0.00192496,0.00181558,827.00,0.00181522,269073.00,0.00181523,41891.00,0.00192475,0.00194000,0.00180121,65359229307.00,122195212.42075954,1732940496573,1733026896573,82042348,82596179,553832
TURBOUSDT,0.00009200,1.167,0.00791464,0.00788500,0.00797700,9227.00000000,0.00798200,36544.00000000,0.00798300,882.00000000,0.00788500,0.00823700,0.00762500,3055886675.00000000,24186238.16130600,1732940496567,1733026896567,15459955,15666433,206479
1MBABYDOGEUSDT,-0.00009510,-3.774,0.00249964,0.00251840,0.00242490,55949.00,0.00242660,39150.00,0.00242700,65046.00,0.00252000,0.00258680,0.00237680,9675930393.00,24186297.49008710,1732940495175,1733026895175,18355479,18517336,161858
CATIUSDT,-0.01820000,-3.204,0.55934080,0.56780000,0.54990000,248.70000000,0.54970000,2021.60000000,0.55000000,243.50000000,0.56810000,0.58840000,0.53700000,26213249.10000000,14662139.75683000,1732940496394,1733026896394,14691535,14802082,110548
HMSTRUSDT,-0.00006200,-1.493,0.00406316,0.00415300,0.00409200,1924.00,0.00409300,126017.00,0.00409400,404546.00,0.00415400,0.00416700,0.00395000,3481820141.00,14147206.43381100,1732940496164,1733026896164,19044653,19131780,87128
EIGENUSDT,0.04000000,1.054,3.74010046,3.79400000,3.83400000,21.43000000,3.83400000,573.23000000,3.83500000,20.00000000,3.79400000,3.96700000,3.54700000,14800337.51000000,55354749.15034000,1732940496392,1733026896392,12523158,12701001,177844
SCRUSDT,0.00900000,1.037,0.86797952,0.86900000,0.87700000,16.20000000,0.87600000,575.40000000,0.87700000,7644.60000000,0.86800000,0.92900000,0.82600000,19337974.90000000,16784966.10960000,1732940496737,1733026896737,3795239,3874439,79201
BNSOLUSDT,-7.70000000,-3.117,244.47228307,246.90000000,239.30000000,0.51300000,239.20000000,0.62100000,239.30000000,0.21100000,247.00000000,249.60000000,238.10000000,9806.92100000,2397520.36680000,1732940495797,1733026895797,686276,697751,11476
LUMIAUSDT,-0.01900000,-1.203,1.58759550,1.58100000,1.56100000,11.18000000,1.56200000,414.84000000,1.56300000,29.38000000,1.58000000,1.67000000,1.54500000,7630902.04000000,12114785.71853000,1732940491511,1733026891511,4265002,4329295,64294
KAIAUSDT,0.00850000,4.250,0.20212936,0.20000000,0.20850000,573.00000000,0.20830000,8140.70000000,0.20850000,212811.90000000,0.20000000,0.20850000,0.19780000,45047473.30000000,9105416.95867000,1732940495457,1733026895457,1985983,2025246,39264
COWUSDT,-0.00940000,-2.148,0.43570515,0.43750000,0.42820000,200.00000000,0.42810000,530.40000000,0.42830000,195.40000000,0.43760000,0.45670000,0.41650000,21090167.60000000,9189094.71818000,1732940493065,1733026893065,4683315,4747080,63766
CETUSUSDT,-0.00720000,-1.906,0.37885733,0.37760000,0.37050000,60.70000000,0.37100000,740.40000000,0.37110000,1851.50000000,0.37770000,0.38990000,0.36660000,29346327.10000000,11118071.09320000,1732940495301,1733026895301,4625044,4695071,70028
PNUTUSDT,-0.10780000,-8.620,1.20662800,1.25040000,1.14280000,342.00000000,1.14270000,87.40000000,1.14280000,46868.50000000,1.25060000,1.27910000,1.12710000,180589704.40000000,217904594.04809000,1732940496771,1733026896771,37141349,37870477,729129
ACTUSDT,-0.18590000,-24.574,0.64619522,0.75660000,0.57060000,476.00000000,0.57060000,1111.70000000,0.57080000,444.30000000,0.75650000,0.80980000,0.54880000,548265314.40000000,354286424.73430000,1732940496820,1733026896820,21659490,22874954,1215465
USUALUSDT,-0.00870000,-2.716,0.30771270,0.31860000,0.31160000,550.00000000,0.31150000,8775.00000000,0.31160000,770.00000000,0.32030000,0.32030000,0.29700000,25706112.00000000,7910097.04850000,1732940493491,1733026893491,1522045,1557802,35758
THEUSDT,0.15920000,5.823,2.92276356,2.73340000,2.89310000,8.40000000,2.89290000,86.40000000,2.89370000,1.90000000,2.73390000,3.31000000,2.60000000,93980744.70000000,274683496.36464000,1732940496359,1733026896359,6837842,7884995,1047154
